key_mlbam,full_name,name_no_accent,birth_date,pro_played_first,fg_link,bbref_register_link
676914,Davis Schneider,Davis Schneider,1999-01-26,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schnei000dav
682104,Johnnie Schneider,Johnnie Schneider,1997-06-30,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schnei004joh
678010,Nick Schnell,Nick Schnell,2000-03-27,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schnel000nic
672013,T. J. Schofield-Sam,T. J. Schofield-Sam,2001-06-20,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schofi000tyr
570731,Jonathan Schoop,Jonathan Schoop,1991-10-16,2009,http://www.fangraphs.com/statss.aspx?playerid=11265,https://www.baseball-reference.com/register/player.fcgi?id=schoop001jon
670167,John Schreiber,John Schreiber,1994-03-05,2016,http://www.fangraphs.com/statss.aspx?playerid=20020,https://www.baseball-reference.com/register/player.fcgi?id=schrei002joh
676073,Scott Schreiber,Scott Schreiber,1995-10-13,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schrei000sco
621011,Max Schrock,Max Schrock,1994-10-12,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schroc000max
677315,Jayson Schroeder,Jayson Schroeder,1999-11-14,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schroe002jay
676607,Hunter Schryver,Hunter Schryver,1995-04-03,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schryv000hun
680474,Max Schuemann,Max Schuemann,1997-06-11,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schuem000max
662165,Austin Schulfer,Austin Schulfer,1995-12-22,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schulf000aus
621289,Jaime Schultz,Jaime Schultz,1991-06-20,2013,http://www.fangraphs.com/statss.aspx?playerid=15066,https://www.baseball-reference.com/register/player.fcgi?id=schult000jai
668845,Aaron Schunk,Aaron Schunk,1997-07-24,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schunk000aar
674033,Jay Schuyler,Jay Schuyler,1997-04-11,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schuyl000jay
665321,Andrew Schwaab,Andrew Schwaab,1993-02-08,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schwaa000and
680109,Davis Schwab,Davis Schwab,1997-01-27,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schwab000dav
656941,Kyle Schwarber,Kyle Schwarber,1993-03-05,2014,http://www.fangraphs.com/statss.aspx?playerid=16478,https://www.baseball-reference.com/register/player.fcgi?id=schwar001kyl
656943,JJ Schwarz,JJ Schwarz,1996-03-28,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=schwar000jj-
643524,Frank Schwindel,Frank Schwindel,1992-06-29,2013,http://www.fangraphs.com/statss.aspx?playerid=15351,https://www.baseball-reference.com/register/player.fcgi?id=schwin000fra
665134,Tate Scioneaux,Tate Scioneaux,1992-12-14,2015,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scione000tat
668887,Caleb Scires,Caleb Scires,1998-09-01,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scires000cal
669002,Connor Scott,Connor Scott,1999-10-08,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scott-000con
679663,Stephen Scott,Stephen Scott,1997-05-23,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scott-001ste
656945,Tanner Scott,Tanner Scott,1994-07-22,2014,http://www.fangraphs.com/statss.aspx?playerid=17586,https://www.baseball-reference.com/register/player.fcgi?id=scott-000tan
605463,Tayler Scott,Tayler Scott,1992-06-01,2011,http://www.fangraphs.com/statss.aspx?playerid=13652,https://www.baseball-reference.com/register/player.fcgi?id=scott-000tay
667414,Cody Scroggins,Cody Scroggins,1996-08-17,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scrogg000cod
668687,Andre Scrubb,Andre Scrubb,1995-01-13,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=scrubb000and
608369,Corey Seager,Corey Seager,1994-04-27,2012,http://www.fangraphs.com/statss.aspx?playerid=13624,https://www.baseball-reference.com/register/player.fcgi?id=seager001cor
572122,Kyle Seager,Kyle Seager,1987-11-03,2009,http://www.fangraphs.com/statss.aspx?playerid=9785,https://www.baseball-reference.com/register/player.fcgi?id=seager001kyl
676882,Chandler Seagle,Chandler Seagle,1996-05-23,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seagle000cha
676664,JP Sears,JP Sears,1996-02-19,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sears-000jp-
642060,Cody Sedlock,Cody Sedlock,1995-06-19,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sedloc000cod
676910,Matt Seelinger,Matt Seelinger,1995-04-19,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seelin000mat
680887,Eduar Segovia,Eduar Segovia,2001-01-10,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=segovi000edu
516416,Jean Segura,Jean Segura,1990-03-17,2007,http://www.fangraphs.com/statss.aspx?playerid=5933,https://www.baseball-reference.com/register/player.fcgi?id=segura001jea
661099,Alvaro Seijas,Alvaro Seijas,1998-10-10,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seijas000alv
678581,Karlo Seijas,Karlo Seijas,2000-09-06,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seijas000kar
682078,Zach Seipel,Zach Seipel,1996-10-17,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seipel000zac
669451,Chris Seise,Chris Seise,1999-01-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seise-000chr
692460,Taiki Sekine,Taiki Sekine,1995-06-28,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sekine000tai
681882,Colin Selby,Colin Selby,1997-10-24,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=selby-000col
572125,Sam Selman,Sam Selman,1990-11-14,2012,http://www.fangraphs.com/statss.aspx?playerid=13397,https://www.baseball-reference.com/register/player.fcgi?id=selman001sam
682252,Shane Selman,Shane Selman,1996-08-30,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=selman000sha
543760,Marcus Semien,Marcus Semien,1990-09-17,2011,http://www.fangraphs.com/statss.aspx?playerid=12533,https://www.baseball-reference.com/register/player.fcgi?id=semien001mar
694372,Adam Seminaris,Adam Seminaris,1998-10-19,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=semina000ada
682504,Leonardo Seminati,Leonardo Seminati,1999-01-02,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=semina000leo
676111,Shawn Semple,Shawn Semple,1995-10-09,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=semple000sha
673540,Koudai Senga,Koudai Senga,1993-01-30,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=senga-000kod
663584,Hayden Senger,Hayden Senger,1997-04-03,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=senger000hay
642062,Steven Sensley,Steven Sensley,1995-09-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sensle000ste
622608,Antonio Senzatela,Antonio Senzatela,1995-01-21,2012,http://www.fangraphs.com/statss.aspx?playerid=15488,https://www.baseball-reference.com/register/player.fcgi?id=senzat000ant
669222,Nick Senzel,Nick Senzel,1995-06-29,2016,http://www.fangraphs.com/statss.aspx?playerid=19293,https://www.baseball-reference.com/register/player.fcgi?id=senzel000nic
673541,Geon-chang Seo,Geon-chang Seo,1989-08-22,2008,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=seo---000geo
679780,Gabriel Sequeira,Gabriel Sequeira,1997-08-18,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sequei000gab
624573,Kyle Serrano,Kyle Serrano,1995-07-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=serran000kyl
661531,Brian Serven,Brian Serven,1995-05-05,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=serven000bri
676545,Anthony Servideo,Anthony Servideo,1999-03-11,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=servid000ant
644429,Anderson Severino,Anderson Severino,1994-09-17,2014,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=severi000and
600474,Pedro Severino,Pedro Severino,1993-07-20,2011,http://www.fangraphs.com/statss.aspx?playerid=14523,https://www.baseball-reference.com/register/player.fcgi?id=severi000ped
670870,Yunior Severino,Yunior Severino,1999-10-03,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=severi000yun
623149,Paul Sewald,Paul Sewald,1990-05-26,2012,http://www.fangraphs.com/statss.aspx?playerid=13892,https://www.baseball-reference.com/register/player.fcgi?id=sewald000pau
687823,Aaron Shackelford,Aaron Shackelford,1996-10-16,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shacke000aar
594992,Kevin Shackelford,Kevin Shackelford,1989-04-07,2010,http://www.fangraphs.com/statss.aspx?playerid=11012,https://www.baseball-reference.com/register/player.fcgi?id=shacke001kev
675922,Brian Shaffer,Brian Shaffer,1996-08-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shaffe000bri
656952,Andrew Shaps,Andrew Shaps,1995-12-05,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shaps-000and
643532,Sterling Sharp,Sterling Sharp,1995-05-30,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sharp-002ste
676426,Chris Sharpe,Chris Sharpe,1996-06-06,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sharpe000chr
656953,Colton Shaver,Colton Shaver,1995-09-18,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shaver000col
543766,Bryan Shaw,Bryan Shaw,1987-11-08,2008,http://www.fangraphs.com/statss.aspx?playerid=8110,https://www.baseball-reference.com/register/player.fcgi?id=shaw--001bry
622046,Chris Shaw,Chris Shaw,1993-10-20,2015,http://www.fangraphs.com/statss.aspx?playerid=17738,https://www.baseball-reference.com/register/player.fcgi?id=shaw--000chr
543768,Travis Shaw,Travis Shaw,1990-04-16,2011,http://www.fangraphs.com/statss.aspx?playerid=11982,https://www.baseball-reference.com/register/player.fcgi?id=shaw--002tra
642067,Mike Shawaryn,Mike Shawaryn,1994-09-17,2016,http://www.fangraphs.com/statss.aspx?playerid=19495,https://www.baseball-reference.com/register/player.fcgi?id=shawar000mic
643534,David Sheaffer,David Sheaffer,1995-05-09,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sheaff000dav
657757,Gavin Sheets,Gavin Sheets,1996-04-23,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sheets000gav
642068,Jordan Sheffield,Jordan Sheffield,1995-06-01,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sheffi000jor
656954,Justus Sheffield,Justus Sheffield,1996-05-13,2014,http://www.fangraphs.com/statss.aspx?playerid=17285,https://www.baseball-reference.com/register/player.fcgi?id=sheffi000jus
683951,Hao Wei Shen,Hao Wei Shen,1997-09-12,2017,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shen--000hao
668853,Austin Shenton,Austin Shenton,1998-01-22,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shento000aus
669017,Cam Shepherd,Cam Shepherd,1997-09-28,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shephe000cam
626925,Zac Shepherd,Zac Shepherd,1995-09-14,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shephe000zac
642073,James Sherfy,James Sherfy,1991-12-27,2013,http://www.fangraphs.com/statss.aspx?playerid=15118,https://www.baseball-reference.com/register/player.fcgi?id=sherfy000jim
595411,Ryan Sherriff,Ryan Sherriff,1990-05-25,2011,http://www.fangraphs.com/statss.aspx?playerid=12249,https://www.baseball-reference.com/register/player.fcgi?id=sherri001rya
669699,Braden Shewmake,Braden Shewmake,1997-11-19,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shewma000bra
663443,Luke Shilling,Luke Shilling,1997-11-18,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shilli000luk
673544,Chang-Min Shim,Chang-Min Shim,1993-02-01,2012,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shim--000cha
660278,Motohiro Shima,Motohiro Shima,1984-12-13,2007,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shima-001mot
640463,Braden Shipley,Braden Shipley,1992-02-22,2013,http://www.fangraphs.com/statss.aspx?playerid=15158,https://www.baseball-reference.com/register/player.fcgi?id=shiple000bra
686758,Dylan Shockley,Dylan Shockley,1997-04-10,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shockl000dyl
533167,Matt Shoemaker,Matt Shoemaker,1986-09-27,2008,http://www.fangraphs.com/statss.aspx?playerid=4776,https://www.baseball-reference.com/register/player.fcgi?id=shoema002mat
669298,TJ Shook,TJ Shook,1998-05-29,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shook-001tj-
624519,Logan Shore,Logan Shore,1994-12-28,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shore-001log
670151,Wyatt Short,Wyatt Short,1994-10-14,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=short-000wya
670097,Zack Short,Zack Short,1995-05-29,2016,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=short-000zac
592741,Chasen Shreve,Chasen Shreve,1990-07-12,2010,http://www.fangraphs.com/statss.aspx?playerid=10855,https://www.baseball-reference.com/register/player.fcgi?id=shreve002cha
662914,Ryan Shreve,Ryan Shreve,1998-06-23,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shreve000rya
670234,Seth Shuman,Seth Shuman,1997-12-01,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shuman000set
694363,Jared Shuster,Jared Shuster,1998-08-03,2021,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shuste000jar
683970,Ukyo Shuto,Ukyo Shuto,1996-02-10,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=shuto-000uky
672279,Michael Siani,Michael Siani,1999-07-16,2018,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=siani-001mik
686445,Sammy Siani,Sammy Siani,2000-12-14,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=siani-000sam
678237,Cristian Sierra,Cristian Sierra,1998-04-01,2019,http://www.fangraphs.com/statss.aspx?playerid=NA,https://www.baseball-reference.com/register/player.fcgi?id=sierra000cri
642423,Magneuris Sierra,Magneuris Sierra,1996-04-07,2013,http://www.fangraphs.com/statss.aspx?playerid=17023,https://www.baseball-reference.com/register/player.fcgi?id=sierra000mag
